,ID,카테고리,소분류,제목,주소,전화번호,경도,위도,애완동물동반가능정보,주차시설,쉬는날,영업시간,이용요금,화장실설명,외국어안내서비스,사고보험가입여부,판매품목,편의시설,대표메뉴,포장가능여부,입실시간,퇴실시간,부대시설,키워드리스트,이미지주소1,이미지주소2
686,554,음식,한식,시골쌈밥,인천 중구 우현로35번길 8,032-777-0878,126.626883,37.4706204,,,"매주 첫째주, 셋째주 일요일, 명절 당일 휴무","11:00~22:00
브레이크 타임 15:00~17:00",,"있음 (남녀구분, 업소내부 위치)",메뉴판 내 중국어 표기,,,,웰빙쌈밥,"가능(쌈밥 제외, 메뉴 한정됨)",,,,"쌈밥/227,시골/156,맛집/126,반찬/66,대릉/60,경주/60,불고기/47,추가/45,첨성대/44,주문/39,정식/38,된장찌개/37,주차/33,주차장/32,메뉴/30,정말/30,식당/27,고기/27,가격/26,볶음/25,시간/25,삼겹살/25,하나/25,음식/24,찌개/23,테이블/23,여행/22,된장/21,아이/21,방문/21,이웃/21,기타/20,복사/20,본문/20,바로/20,기능/20,순두부찌개/20,경주시/20,진짜/19,점심/19,전병/19,저희/19,계림로/19,오봉산/18,우렁이/18,마늘/18,위치/18,완전/18,식사/18,할머니/17,중구 /1,한식/1,시골쌈밥/1","https://mp-seoul-image-production-s3.mangoplate.com/828430_1643370427324555.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80",http://post.phinf.naver.net/MjAxNjExMjNfMjc0/MDAxNDc5ODczMzYyODAx.NXHoPVVnd-UCBT7zEn8g5pnTVCZ_JdJdfgHNW7gFwfAg.ZJoJPpVeHtS1gaCdOwnj6qQn7Xa6_4nMgM5NjzcZWmIg.JPEG/IyHDOyV4Dgnin-vnYEAGoABu9CrU.jpg
687,555,음식,중식,시옌,인천 남동구 인주대로 560,032-431-4008,126.699083,37.4498318,,"있음(10대, 주차요금 무료)",명절 당일 휴무,"11:00~22:00
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)","메뉴판 내 영문, 중국어 표기",,,,"코스요리, 새우볶음밥, 삼선볶음밥, 잡채밥, 짜장면 등",가능,,,,"시옌/102,건대/86,탕수육/68,맛집/62,중식/60,짬뽕/59,짜장면/51,고추/47,메뉴/37,소스/33,주문/33,간짜장/28,짜장/27,위치/26,생각/25,요리/24,이웃/24,중국집/24,추가/24,음식/21,코스/21,기타/20,만두/20,복사/20,본문/20,광진구/20,바로/20,기능/20,찹쌀/20,시간/19,능동/19,느낌/19,국물/19,메뉴판/18,하나/18,가격/17,중국/17,오늘/17,골목/16,그냥/16,사진/15,추천/15,서울특별시/15,차돌/15,고기/15,모임/15,새우/15,사람/15,살짝/14,구월동/14,남동구 /1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA4MTNfMTA2%2FMDAxNjkxOTI1MDAzNDU5.CivDHgdHeUkdmMo4L_-s-52FkhU3wqcWVaQdxLuE0S0g.muMWjIKZ2Guecq8Etmg3SKBrRiEUhV1ykUV7gMYeO7cg.JPEG.srwsuper%2F20230813%25A3%25DF181003.jpg=sc960_832,https://ldb-phinf.pstatic.net/20190320_277/1553045578188aOFHN_JPEG/mf6sxKyX3ad_znzWKbDbnorz.jpg
688,557,음식,한식,식객,인천 옹진군 북도면 장봉로537번길 10,032-752-8877,126.338077,37.5324687,,"있음(15대, 주차요금 무료)",연중무휴,"06:00~22:00
브레이크 타임 없음",,"있음 (남녀구분, 업소외부 위치)",,,,,"연포탕, 낙지볶음, 삼합탕, 상합칼국수",가능,,,,"식객/157,맛집/130,식당/74,훠궈/67,건대/62,메뉴/59,기행/58,붕장어/55,부산/54,주문/52,허영만/42,위치/42,시간/41,백합/41,냉면/41,추가/41,허영/39,정말/37,무한리필/33,본점/31,아주/31,음식/30,바로/30,방문/29,고기/29,정도/29,우리/29,만두/28,중경/28,반찬/27,친구/27,봉우리/27,신창면/27,식사/27,오장동/27,물가/26,하나/26,자미/26,소스/25,부대찌개/25,기타/24,여행/24,방송/24,모두/24,양념/24,전문점/24,때문/23,횟집/22,주차/22,야채/21,북도면 /1,한식/1,옹진군 /1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA1MTFfMTU0%2FMDAxNTg5MTg0MDIwOTgw.Zm9hJzbxk5J_4cbpVQpeaPAcmnT4d6aBt2GCOesWL5og.3T-Oev-zx57pIXiFSG-xuM6KwsWIeUELGNym0h9mim8g.JPEG.mediost%2FK-014.jpg=sc960_832,http://thimg.todayhumor.co.kr/upfile/202106/1624411855d0af28ce509b46ac9006b65873203dd6__mn422209__w500__h729__f97637__Ym202106.jpg
689,558,음식,한식,경복궁 송림점,인천 서구 백범로 884 2층,032-574-7767,126.660188,37.48598,,있음(150대)/무료 (3시간 주차권 제공),연중무휴,"11:30~22:00
/브레이크 타임 (주중)15:00~17:00",,"남녀구분, 업소외부 위치",메뉴판 내 영문 표기,,,,"런치 숯불갈비살 한정식, 한우 꽃등심 코스","가능(고기 메뉴, 도시락 메뉴)",,,,"경복궁/180,송림/112,상견례/73,인천/61,식사/59,예약/48,메뉴/44,가족/43,한정식/41,부모님/40,정말/37,식당/35,고기/33,코스/33,갈비/31,준비/31,생각/28,서구/26,한우/26,하나/26,추가/26,서비스/25,모임/25,후기/25,음식/24,백범로/24,사진/23,돌잔치/23,위치/23,양가/22,거리/22,구성/22,기타/20,방문/20,인천광역시/20,복사/20,이웃/20,본문/20,기능/20,우리/20,저희/20,갈비탕/18,추천/18,장소/18,주문/18,점심/18,느낌/18,선물/17,세트/16,시간/16,한식/1,서구 /1,경복궁 송림점/1",https://ldb-phinf.pstatic.net/20220311_11/1646988300028TQEUv_PNG/%C7%D1%BF%EC%B5%EE%BD%C9%C4%DA%BD%BA.png,http://post.phinf.naver.net/MjAxNzEyMDVfMjQ0/MDAxNTEyNDYzMjA2MDMz.ZvTPjhk3A6as3Zf0KmzgTep-6dYWoHLjQ1Y-erNDGfcg.iq5EfTQC-eQLSsjtqyHQiLjI8YUAXQv7JaPhoKfjIMcg.PNG/IoFlFGgAPPI-9DcTCzCwix3fnECA.jpg
690,560,음식,한식,경복궁 불고기 학익점,인천 미추홀구 매소홀로 378,032-873-2000,126.663822,37.4398865,,있음(70대)/무료,명절 기간 휴무,"11:30~22:00
/브레이크 타임 (주중)15:00~17:00",,"남녀구분, 업소내부 위치",메뉴판 내 영문 표기,,,,"한우양념불고기, 한우생등심",가능,,,,"경복궁/193,학익점/96,불고기/93,인천/58,세트/51,사진/42,식사/42,고기/40,한우/40,갈비/39,돌잔치/38,추가/37,백일/37,학익동/35,메뉴/35,맛집/34,미추홀/31,식당/30,양념/29,아기/29,주문/26,가족/25,음식/23,이웃/23,본문/22,우리/22,방문/21,준비/21,정식/21,후기/21,한정식/20,기타/19,복사/19,잔치/19,기능/19,과일/18,선택/18,오늘/18,예약/18,저희/18,풍선/17,점심/17,상차림/17,추천/16,엄마/16,소홀/16,소규모/16,튀김/16,상견례/16,일상/15,한식/1,경복궁 불고기 학익점/1,미추홀구 /1",https://ldb-phinf.pstatic.net/20200726_109/159576560998193IXm_JPEG/VuFFI7UgNAR-l3WfbFLEg8fU.jpg,http://imgnews.naver.net/image/5764/2021/01/12/0000052164_001_20210112222817958.jpg
691,563,음식,한식,아우라지 계산점,인천 계양구 장제로 799,032-555-8065,126.734206,37.5392955,,"있음(25대, 식사시 2시간 무료)","명절 전일, 당일 휴무","11:30~21:30
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)",메뉴판 내 영문 표기,,,,메기 매운탕,가능,,,,"매운탕/126,아우라지/115,메기/82,계산/73,추어탕/70,맛집/69,수제비/66,계산동/53,라면/30,부추/24,계양구/23,사리/22,튀김/21,추가/21,배달/20,인천/20,솥밥/19,참게/19,야채/18,국물/18,기타/17,이웃/17,복사/16,본문/16,기능/16,주문/15,메뉴/14,매장/14,김치/13,처음/13,인천광역시/13,볶음밥/12,정말/12,깍두기/11,예약/11,반죽/11,소개/10,음식/10,육수/10,장제로/10,모임/10,미나리/10,동성/10,사진/9,무한리필/9,시작/9,프라자/9,밑반찬/9,하나/9,느낌/9,한식/1,아우라지 계산점/1,계양구 /1",https://ldb-phinf.pstatic.net/20180413_96/1523595900349rhU3a_JPEG/RPLAXuZDipDBQaBxmh6SNwd_.jpg,https://ldb-phinf.pstatic.net/20200703_77/15937689978035K9ie_JPEG/KakaoTalk_20200703_182609989_13.jpg
692,564,음식,한식,구봉산,인천 남동구 독점로3번길 38-8,032-428-1647,126.708706,37.4505057,,있음(5대)/무료,"매월 둘째주, 넷째주 일요일, 명절 당일 휴무",11:20~21:30,,"남녀구분, 업소내부 위치",,,,,"낙지 볶음, 산낙곱전골",가능,,,,"구봉산/210,춘천/89,카페/74,정상/59,등산/54,전망대/49,주차장/43,시간/42,풍경/38,코스/35,캠핑장/34,시작/31,사진/30,자리/30,거리/30,바로/30,사람/30,길이/29,여기/27,나인/27,조금/26,힐스/26,계단/26,커피/25,캠핑/24,산토리니/24,스카이/23,생각/23,엄광산/23,여행/22,다시/22,추가/22,기타/21,산행/21,하산/21,정도/21,도착/21,복사/20,이웃/20,본문/20,기능/20,능선/19,지나/19,구름다리/19,나무/18,아래/18,당성/18,건물/18,천왕봉/18,저희/18,음식/1,한식/1,남동구 /1",http://resource.tranggle.com/board/content/story/2019/10/20191010212158_bbskr_ccdf0d142d19a995d5108932d0386042.jpg,http://imgnews.naver.net/image/001/2016/10/24/AKR20161024103100055_01_i_99_20161024143218.jpg
693,566,음식,한식,국화호수,인천 강화군 강화읍 강화대로440번길 5,032-933-8264,126.482797,37.7481636,,있음(30대)/무료,연중무휴,"11:00~22:00
/브레이크 타임 없음",,"남녀구분, 업소내부 위치",,,,,참게장 정식,가능,,,,"참게/101,호수/90,국화/85,공원/48,강화도/38,가을/29,맛집/25,산정호수/23,강화/23,강화읍/20,요리/17,사진/16,산책/16,추가/16,광장/15,일산/15,전시관/15,수레국화/15,사람/15,기타/14,복사/14,이웃/14,본문/14,기능/14,정식/14,화단/13,주차장/13,설치/12,시간/12,축제/12,정원/12,오늘/12,게장/11,고양/11,국화빵/11,음식/10,경기도/10,번길/10,저수지/10,산호수/10,반찬/9,여행/9,나무/9,감상/9,코로나/9,메뉴/9,구경/9,하나/9,사장/9,주택/9,한식/1,국화호수/1,강화군 /1,강화읍 /1","https://mp-seoul-image-production-s3.mangoplate.com/162995/440625_1650425876431_81573?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80",https://ldb-phinf.pstatic.net/20210604_247/1622790038113I57sj_JPEG/8LvqgQ0iqWETNEOzB34FV3AS.jpeg.jpg
694,577,음식,한식,예전,인천 중구 월미문화로 43-2,032-772-2256,126.597638,37.4743951,,있음(무료),연중무휴,"11:00~22:00
브레이크 타임 16:00~17:00",,"있음 (남녀구분, 업소내부 위치)","메뉴판 내 영문, 일어, 중국어 표기",,,,"예전 특선 정식, 돈까스 등",가능,,,,"예전/132,한정식/81,퇴촌/40,시간/40,맛집/39,생각/39,사람/34,기능/32,식당/28,게임/28,시작/27,사용/24,느낌/24,때문/24,음식/23,추가/23,기타/22,모습/21,이웃/21,우리/21,예약/21,사진/20,복사/20,분위기/20,본문/20,정도/20,공원/20,엄마/19,광주/19,메뉴/19,이상/19,가족/19,운동/18,도움/18,마지막/17,주문/17,지금/17,하나/17,무기/17,다시/17,식사/17,보고/17,트랙스/16,매장/16,제품/16,이번/15,경기도/15,아주/15,여기/15,오늘/14,중구 /1,한식/1",https://search.pstatic.net/common/?src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTExMDlfOTcg%2FMDAxNjM2NDY0NDY2MDgx.XuI9BncoHRxXit0b4dkVGkFCK-jWnvYQ3_WVvlR1TRQg.uSfqL33BIKLfC3KFb8RFt66xSN_FMh5oPO-PykHgoMIg.JPEG.mukkkkmukkkk%2FDSC04458.JPG=sc960_832,"https://mp-seoul-image-production-s3.mangoplate.com/244984/2058719_1638104850402_10712?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
695,578,음식,한식,낙지한마당,인천 서구 서곶로315번길 14,032-561-5888,126.675279,37.5459822,,있음/공영 주차장 이용(1시간 무료 주차권 제공)/1시간 무료 주차권 사용 이후 1시간당 600원,매주 일요일 휴무,"10:00~21:30
/브레이크 타임 없음",,"남녀구분, 업소내부 위치",메뉴판 내 영문 표기,,,,"낙지볶음, 낙지전골",가능,,,,"낙지/333,마당/122,맛집/87,산낙지/54,볶음/50,주문/41,광주/40,울산/38,저희/36,메뉴/34,추가/33,전골/32,무안/30,반구동/30,연포탕/30,음식/23,이웃/23,하나/23,바로/23,국물/23,향림/22,밑반찬/22,테이블/22,시간/21,정도/20,기능/20,중구/20,요리/19,반찬/19,기타/19,복사/19,본문/19,사진/18,볶음밥/18,주차/17,코스/17,보신/17,먹기/15,진짜/14,쌍촌/14,육회/14,메뉴판/14,식당/14,정말/14,여기/14,오늘/14,다른/13,가족/13,우리/13,사람/13,한식/1,서구 /1,낙지한마당/1",https://img.siksinhot.com/insta/1445948556330573.jpg?w=640,http://post.phinf.naver.net/MjAxNzA0MDVfMTM1/MDAxNDkxMzcxNjU5NDE5.Co8PX_NbwPdISHIPEchXjSd2vX_sN5M-IYrWbPcn7MAg.ZzvSmlgwwJsTISX1fQ6SHTl5vLksNFGtwwj7mhz1hU4g.JPEG/PM-1.P-pa/IUtcnE4Vfeq0LDjZ9H9QAOqnFfPI.jpg
696,579,음식,한식,옛골남원추어탕,인천 연수구 먼우금로 190,032-817-3392,126.676714,37.4140534,,"있음(60대, 주차요금 무료)",일요일 휴무,"11:00~21:30
브레이크 타임 없음",,"있음 (남녀구분, 업소외부 위치)","영어, 중국어 회화 가능 직원 있음",,,,"추어탕, 흑염소탕",가능,,,,"추어탕/203,남원/85,연수동/50,맛집/48,염소/32,돌솥/29,메뉴/26,반찬/22,연수/20,연수구/19,인천/19,돌솥밥/19,어르신/19,국물/19,음식/18,프라자/17,김치/16,미꾸라지/16,이웃/16,추가/16,아주/15,보양식/15,추어/14,마늘/14,바로/14,가루/14,들깨/13,우금/13,하나/13,보쌈/12,기타/12,그릇/12,주문/12,복사/12,고기/12,위치/12,본문/12,생각/12,기능/12,엄마/11,시간/11,인천광역시/11,튀김/11,숭늉/11,오늘/11,할인/10,냄새/10,샐러드/10,손님/10,이상/10,한식/1,연수구 /1,옛골남원추어탕/1",https://ldb-phinf.pstatic.net/20210823_36/16296863640412Kddo_JPEG/Dio2IO-wLfsVXK5xvYHih5zR.jpg,"https://mp-seoul-image-production-s3.mangoplate.com/331469/993887_1522581073332_101?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
697,581,음식,한식,옛방망이칼국수,인천 계양구 계산새로 93,032-549-0208,126.738504,37.5381621,,"있음(56대, 주차요금 무료)",명절 기간 휴무,"11:00~20:00
브레이크 타임 없음",,"있음 (남녀구분, 업소외부 위치)",,,,,"콩국수, 손칼국수 ( 콩국수 시즌메뉴)",가능,,,,"칼국수/228,맛집/112,방망이/87,콩국수/77,계양구/50,김치/45,만두/44,계양/44,서리/40,수제비/36,메뉴/34,평가/29,국물/29,직접/28,바지락/27,구청/26,주문/25,인천/25,여기/22,이웃/20,정말/19,오늘/19,추가/19,기타/17,음식/17,복사/17,본문/17,기능/17,진짜/16,반죽/16,시간/15,선정/15,계산동/14,사장/14,방문/13,강진/13,가게/12,면발/12,점심/12,하나/12,팥죽/12,계산/12,소개/11,언니/11,추천/11,위치/11,인천광역시/10,깍두기/10,바로/10,때문/10,옛방망이칼국수/1,한식/1,계양구 /1",https://ldb-phinf.pstatic.net/20200222_149/1582363968037zx8og_JPEG/ZepP7WIDHr8Pi17_RD3SibT-.jpg,http://post.phinf.naver.net/MjAxODAxMjJfMTEy/MDAxNTE2NTg0MzczMDk4.x1aJaoB1fSuPsnvJAK4OLzVkj0foFxWFSWNRK2BRvu0g.eeNJd5HZAVMPH4oDqZEJ8Bd_jnVQGy1-ahA5twqmnyog.JPEG/I-6Ku8w4OqUX89JDajrdSOz7mmr8.jpg
698,582,음식,한식,오구당당 부평본점,인천 부평구 경원대로1377번길 47,0507-1493-3389,126.722034,37.4935051,,,명절 당일 휴무(유동적으로 변경되어 별도 문의 필요),"11:20~22:00
브레이크 타임 15:00~16:00",,"있음 (남녀구분, 업소내부 위치)",,,,,우렁쌈밥 등,가능,,,,"구당/218,부평/212,쌈밥/158,맛집/139,우렁/139,본점/132,제육/100,쌈장/76,방문/47,시간/45,추가/44,주문/43,부평구/42,번길/41,채소/41,인천/40,훈제/40,우렁쌈장/37,경원대로/36,메뉴/35,정도/34,부평역/33,볶음/32,블루리본/30,견과류/29,된장찌개/29,계란찜/29,리필/28,기본/27,사람/27,인천광역시/26,생각/26,식당/25,진짜/22,우렁이/22,영업/22,음식/21,추천/21,위치/21,웨이팅/21,기타/20,된장/20,복사/20,이웃/20,본문/20,기능/20,식사/20,매일/19,대기/19,테이블/19,한식/1,오구당당 부평본점/1,부평구 /1",https://ldb-phinf.pstatic.net/20220220_255/1645339060344J8cpP_JPEG/20220220_153218.jpg,https://ldb-phinf.pstatic.net/20230403_297/1680501725349aFLI1_JPEG/20230403_145507.jpg
699,584,음식,한식,온세미 자연그대로 본점,인천 부평구 부흥로 264,032-516-3849,126.721051,37.4983288,,있음(무료),"명절 전날, 당일 휴무(유동적으로 변경되어 별도 문의 필요)","평일: 11:00~21:30, 주말: 11:30~22:00, 브레이크 타임 없음
(평일 20:00 라스트오더 / 주말 20:30 라스트오더)",,"있음 (남녀구분, 업소외부 위치)",영어 회화 가능 직원 있음,,,,"명절 전날, 당일 휴무",가능,,,,"맛집/111,부평/99,한정식/78,세미/76,메뉴/65,그대로/65,자연/64,굴비/61,음식/58,보리/56,본점/53,점심/53,부평구/43,인천/39,식당/38,생각/37,식사/37,불고기/36,주문/34,특선/31,테이블/30,부흥로/29,가격/28,반찬/27,준비/26,떡갈비/25,정찬/25,시간/25,모임/25,방문/24,추가/24,장소/23,조미료/23,느낌/23,때문/23,생선/23,부평시장역/23,된장찌개/22,회식/22,위생/21,동아/20,사용/20,타운/20,웰빙/20,저희/20,상차림/20,인천광역시/19,매장/19,여기/19,가족/19,한식/1,온세미 자연그대로 본점/1,부평구 /1",https://modo-phinf.pstatic.net/20180625_235/1529906059226PFjcz_JPEG/mosap0Eqnh.jpeg,https://modo-phinf.pstatic.net/20180625_187/1529906060440KvBeq_JPEG/mosaGBSLTp.jpeg
700,586,음식,한식,완산골명가부평점,인천 부평구 부흥로 264,032-514-5140,126.721051,37.4983288,,있음(무료),"명절 전날, 당일 휴무","09:30~21:00
브레이크 타임 없음",,"있음 (남녀구분, 업소외부 위치)",,,,,콩나물 국밥,가능,,,,"국밥/47,콩나물/42,완산/27,부평/23,맛집/17,추가/14,주문/13,평점/13,부평시장역/12,계란/11,쭈꾸미/10,바로/9,비빔밥/9,볶음/8,메뉴/8,시장/8,갈비/7,인천/7,남부/7,오늘/7,참숯/7,제육/6,동아/6,부평구/6,인천광역시/6,점심/6,위치/6,타운/6,웰빙/6,가루/6,먹기/5,반찬/5,역시/5,시간/5,김치전/5,생각/5,건물/5,사람/5,국물/5,다음/5,계란찜/5,기타/4,쌈밥/4,방문/4,복사/4,이웃/4,본문/4,정도/4,기능/4,부흥로/4,음식/1,한식/1,완산골명가부평점/1,부평구 /1",https://ldb-phinf.pstatic.net/20150901_51/1441074355687ygfG8_JPEG/136069556165758_2.jpg,https://ldb-phinf.pstatic.net/20150901_150/1441074357587UVhlV_JPEG/136069556165758_10.jpg
701,587,음식,한식,외내골가든,인천 강화군 내가면 강화서로 289,032-932-2488,126.386345,37.7222291,,"있음(30대, 주차요금 무료)",매주 월요일 휴무,"평일: 11:00~15:00
토,일: 11:00~19:00
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)",,,,,젓국갈비,가능,,,,"갈비/105,젓국/86,강화도/58,두부/52,음식/51,강화/42,직접/42,식당/33,맛집/28,새우젓/26,고기/22,녀석/22,재료/21,김치/19,강화군/19,시간/17,밑반찬/17,추가/17,가든/17,내가면/16,시래기/16,된장찌개/16,먹거리/16,사용/15,사람/14,메뉴/13,우리/13,느낌/13,기타/12,인천/12,복사/12,이웃/12,본문/12,서로/12,돼지갈비/12,기능/12,마을/12,산정/12,조금/11,반찬/11,주문/11,파일/11,국물/11,광화문/10,인천광역시/10,조미료/10,가지/10,깻잎/10,향토음식/9,대표/9,내가면 /1,한식/1,외내골가든/1,강화군 /1",https://img.siksinhot.com/place/1491177541736822.jpg,http://imgnews.naver.net/image/082/2019/09/23/0000943455_001_20190923190121222.jpg
702,589,음식,한식,우리해물탕,인천 남동구 담방로48번길 3,032-467-6515,126.739153,37.4440108,,,매주 화요일 휴무,"11:30~22:00
브레이크 타임 없음",,"있음 (남녀구분, 업소내부 위치)",,,,,해물탕,가능,,,,"해물탕/256,맛집/122,우리/55,해물/45,국물/43,해산물/41,전복/41,한산도/38,메뉴/36,진짜/34,추가/32,부산/31,제주/31,통영/28,정말/26,낙지/26,사장/23,오징어/22,시간/22,속초/21,아구찜/21,이웃/21,기타/20,주문/20,복사/20,본문/20,기능/20,주차/19,테이블/19,해물찜/19,사진/18,방문/18,위치/18,근처/17,손질/17,조개/17,바로/17,먹기/16,가리비/16,음식/16,볶음밥/16,계속/16,예약/16,새우/16,해운대/16,가게/15,꽃게/15,바다/15,오늘/15,저희/15,한식/1,남동구 /1,우리해물탕/1",https://ldb-phinf.pstatic.net/20191103_233/1572786497400hitWG_JPEG/b1zA1CsKPc2dY0aPySjWe1jL.jpg,http://product-image.prod-nsmall.com/itemimg/2/30/962/30200962_U.jpg
703,591,음식,한식,토방식당,인천 남동구 장승남로47번길 32-4,032-462-0340,126.737752,37.4448735,,,매주 일요일 휴무,"11:00~21:00
브레이크 타임 없음",,"있음 (남녀구분, 업소외부 위치)",,,,,"생선조림, 생선구이",가능,,,,"토방/115,맛집/86,식당/70,청국장/39,전주/37,반찬/35,양평/32,추가/31,주문/30,백반/29,고기/26,볶음/22,광주/22,북한/22,메뉴/21,식사/20,기타/19,시간/19,복사/19,테이블/19,이웃/19,본문/19,매운탕/19,고등어/19,기능/19,수제비/18,방문/18,삼겹살/17,기본/17,느낌/17,저희/17,한정식/17,김치/16,수육/16,진짜/15,불고기/15,첨단/15,자리/14,추천/14,인분/14,돼지/14,하나/14,비빔밥/14,간장게장/13,정도/13,생각/13,바로/13,리필/12,커피/12,강뷰/12,음식/1,한식/1,남동구 /1,토방식당/1",https://mp-seoul-image-production-s3.mangoplate.com/161952/f7m1qrjztm72bd.jpg,"https://mp-seoul-image-production-s3.mangoplate.com/161952/lsjurtlosb1m8w.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
